fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
TE4,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.71871,374080902,2513341168.28,1539,TEB PORTFÖY BİRİNCİ DEĞİŞKEN FON
TEJ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.75923,251457822,693830085.24,1299,AZİMUT PORTFÖY TEKNOLOJİ FON SEPETİ FONU
TFF,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,44.097794,30162793,1330112635.4,8909,TEB PORTFÖY AMERİKA TEKNOLOJİ YABANCI BYF FON SEPETİ FONU
TFU,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.310459,155561675,203857194.15,1173,İŞ PORTFÖY TÜFEYE ENDEKSLİ BORÇLANMA ARAÇLARI (TL) FONU
TGA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.474696,1658340023,787206657.31,6136,GARANTİ PORTFÖY AGRESİF DEĞİŞKEN FON
TGE,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.308975,9938336103,3070693241.23,38331,İŞ PORTFÖY EMTİA YABANCI BYF FON SEPETİ FONU
TGR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.514903,15738241,102533113.68,5541,AK PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON
THD,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.581649,3119973,8054674.81,195,TRIVE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON)
THT,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.159292,30152497,4803053.74,314,TRİVE PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
TI2,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.125817,25192052337,3169598918.71,20436,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TI3,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.110421,17495993075,1931931477.32,21096,İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TI4,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.066615,28962871345,1929353838.84,13890,İŞ PORTFÖY TEMKİNLİ DEĞİŞKEN FON
TI6,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.05482,11771250787,645294125.36,5069,İŞ PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU
TI7,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,80.20404,14601730,1171117732.58,9594,İŞ PORTFÖY DENGELİ DEĞİŞKEN FON
TIE,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.754837,2719151855,2052516219.06,21042,İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TIL,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.353524,54150680,73294246.24,1742,İŞ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TJF,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.272852,10074451,53121090.29,536,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
TJI,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.485152,76583083,496652905.86,875,TEB PORTFÖY İKİNCİ FON SEPETİ FONU
TJT,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.181298,31319114,2135377859.9,1804,TEB PORTFÖY ALTINCI SERBEST (DÖVİZ-AVRO) FON
TKF,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,66.918703,14227929,952114548.13,4191,TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
TLE,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,28.324791,18249523,516913923.42,885,AURA PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU
TLH,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,25.818513,4585317,118386065.55,296,AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
TLK,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.818931,1790082716,3256037203.03,1232,AKTİF PORTFÖY PARA PİYASASI KATILIM (TL) FONU
TLZ,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,18.258961,3897784,71169487.39,870,ATA PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TMC,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.168334,758405888,127665689.89,11271,İŞ PORTFÖY TEMA DEĞİŞKEN FON
TMG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.460212,3507861269,5122219558.53,35930,İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU
TMU,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.452397,39249371,57005668.87,87,AZİMUT PORTFÖY TEMKİNLİ FON SEPETİ FONU
TMZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.000664,26910302,53838477.5,2582,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK VE TARIM FON SEPETİ FONU
TND,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.544654,117560500,181590272.96,508,İŞ PORTFÖY TTF TENİSE DESTEK DEĞİŞKEN FON
TOT,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,978.7647,119605,117065151.97,633,TEB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
TPC,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,13.171983,430125288,5665603029.53,11674,TEB PORTFÖY KIYMETLİ MADENLER FON SEPETİ FONU
TPF,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,11.300972,11535088,130357702.89,508,TACİRLER PORTFÖY BORÇLANMA ARAÇLARI FONU
TPJ,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,79.616628,29921242,2382228391.64,1477,TEB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
TPL,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,21.228605,23441147,497622848.74,1517,TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU
TPP,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,77.686374,23871000,1854451428.57,384,TEB PORTFÖY PUSULA SERBEST FON
TPV,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,10.471201,756089,7917160.17,41,AURA PORTFÖY İKİNCİ DEĞİŞKEN FON
TPZ,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,28.882831,5305006,153223590.4,1486,TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU
TRO,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,2.544223,10415646,26499729.06,350,TRIVE PORTFÖY ALTIN FONU
TTA,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,0.620632,42105113063,26131797089.01,226107,İŞ PORTFÖY ALTIN FONU
TTE,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.379455,2161679549,2981940304.22,44388,İŞ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
TTL,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,38.384723,7847099,301208719.24,337,TACİRLER PORTFÖY KARTOPU SERBEST FON
TTV,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.994503,302071903,2716986685.28,36,TACİRLER PORTFÖY VEGA SERBEST (TL)  FON
TUA,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,1.462279,10223847650,14950116058.61,30842,TEB PORTFÖY ALTIN FONU
TVE,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.078874,201691263,217599402.27,342,EMAA BLUE PORTFÖY TARIM VE GIDA SEKTÖRÜ KATILIM FONU
TVN,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.998777,3864382,11588419.09,530,TRIVE PORTFÖY BİRİNCİ FON SEPETİ FONU
TYH,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.03787,478385667,974887845.36,6129,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
TZD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.45327,266329627,653378581.4,7927,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
TZT,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.172236,1928041605,332078928.76,5852,ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU
ULH,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.680802,193094230,1290024313.56,235,ÜNLÜ PORTFÖY ONUNCU SERBEST FON
UNT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.608411,6812566686,10957409219.11,290,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON
UP1,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,6.243822,224012730,1398695573.17,1398,ÜNLÜ PORTFÖY ALTIN FONU
UP2,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.343789,599238427,2602965150.86,306,ÜNLÜ PORTFÖY PARA PİYASASI SERBEST FON
UPD,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,22.203253,109680334,2435260180.91,248,ÜNLÜ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON
UPH,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,30.176811,3356382,101284906.74,496,ÜNLÜ PORTFÖY HİSSE SENEDİ (TL) FONU(HİSSE SENEDİ YOĞUN FON)
UPP,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,7.231975,350071074,2531705424.25,880,ÜNLÜ PORTFÖY PARA PİYASASI (TL) FONU
URA,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.831337,316999581,580532970.19,8672,ATA PORTFÖY ENERJİ DEĞİŞKEN FON
USY,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.26481,4859986752,1286974969.41,385,ÜNLÜ PORTFÖY DEĞER YATIRIMLARI SERBEST FON
VAY,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.538533,30461616,46866212.01,2911,AK PORTFÖY DEĞER ODAKLI 100 ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
VCY,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.447237,45783513,157826614.02,12025,AK PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON
VFK,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,5.620175,910634408,5117925030.08,5829,ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU
VFO,V PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.008497,389163384,392469922.9,8045,V PORTFÖY ALTIN KATILIM FONU
VHK,V PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.906304,56800817,51478832.48,700,V PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
VHS,VAKIF KATILIM PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Yoğun,0.941028,60154298,56606882.03,503,VAKIF KATILIM PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
VKK,VAKIF KATILIM PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.115184,137718703,153581735.43,559,VAKIF KATILIM PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
VKV,VAKIF KATILIM PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.114688,8724259736,9724826316.95,1163,VAKIF KATILIM PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU
VLT,VAKIF KATILIM PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.018523,71481396,72805477,692,VAKIF KATILIM PORTFÖY ALTIN KATILIM FONU
VMV,VEGA PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.866252,2703548786,7749051732.28,137,VEGA PORTFÖY MAVİ SERBEST FON
VNK,VEGA PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.457037,1476267838,3627245107.3,224,VEGA PORTFÖY ANKA SERBEST FON
VPA,VAKIF KATILIM PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.141949,5511869288,6294270951.4,3396,VAKIF KATILIM PORTFÖY PARA PİYASASI KATILIM FONU
VPD,V PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.010973,7720101,7804812.05,193,V PORTFÖY BİRİNCİ DEĞİŞKEN FON
VPE,V PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.010523,6209267,6274605.5,146,V PORTFÖY İKİNCİ DEĞİŞKEN FON
VPH,V PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.972367,29576687,28759404.12,725,V PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
VPP,VEGA PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,55.291883,23832580,1317748218.72,539,VEGA PORTFÖY PARLA SERBEST (DÖVİZ) FON
VPS,VEGA PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,0.792704,1019718978,808335177.55,5133,VEGA PORTFÖY SALUR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
VRK,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Katılım Fonu,1.320362,34562396,45634864.24,161,DENİZ PORTFÖY ÇOKLU VARLIK KATILIM FONU
YAC,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,14.850739,366584588,5444051907.56,9766,YAPI KREDİ PORTFÖY İKİNCİ FON SEPETİ FONU
YAE,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.212206,70387820,85324524.63,617,YAPI KREDİ PORTFÖY TLREF'E ENDEKSLİ BORÇLANMA ARAÇLARI (TL) FONU
YAK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,5.206757,216414200,1126816233.93,107851,YAPI KREDİ PORTFÖY KARMA FON
YAN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,14.968458,126804455,1898067116.05,3603,YAPI KREDİ PORTFÖY BİRİNCİ FON SEPETİ FONU
YAS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,14.953541,417047692,6236339822.43,60706,YAPI KREDİ PORTFÖY KOÇ HOLDİNG İŞTİRAK VE HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
YAY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1859.709653,7116421,13234476826.84,43277,YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU
YBE,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.852362,2682230497,4968461681.48,13870,YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU
YBH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.882693,11741851,632682554.47,577,YAPI KREDİ PORTFÖY 5-15 YIL VADELİ SERBEST (DÖVİZ) FON
YBR,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.931227,114695364,6415052471.31,2590,İŞ PORTFÖY YİRMİBİRİNCİ SERBEST (DÖVİZ) FON
YBS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.149636,14724505720,2203321055.57,12017,YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
YCK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.675336,88214669,412433214.14,164,YAPI KREDİ PORTFÖY CİHANGİR SERBEST FON
YCP,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.502824,118053936,1003791836.61,1966,YAPI KREDİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
YCY,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.164621,96016206,399871120.93,276,İSTANBUL PORTFÖY KATILIM FON SEPETİ FONU
YDI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.464661,2404164077,1117121814.68,6883,YAPI KREDİ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YDP,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.260223,185776214,419895750.37,2612,YAPI KREDİ PORTFÖY BİRİNCİ DEĞİŞKEN FON
YEF,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.972586,2165325844,2105966374.31,15207,YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YFV,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.107767,8545505753,920919270.81,7496,YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
YGM,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.473786,163000467,566228722.7,1885,YAPI KREDİ PORTFÖY EMTİA SERBEST FON
YHB,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.191147,112098076,245623363.98,7063,YAPI KREDİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YHI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.418578,37866321,53716329.74,228,YAPI KREDİ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
YHK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.939286,600156916,1163875711.89,7159,YAPI KREDİ PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YHP,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.668213,380000000,1773920911.95,1,YAPI KREDİ PORTFÖY KADIKÖY SERBEST FON
YHS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,25.84667,101085696,2612728592.97,8984,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YHT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.424114,6868685758,2913108131.48,86060,YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
YHZ,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,8.684796,143313753,1244650757.77,17496,YAPI KREDİ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON)
YIK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.5791,2322562068,3667558679.76,1471,YAPI KREDİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
YIT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.609035,775550575,2023438355.31,15646,GARANTİ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON
YJH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.786762,48250438,182712917.99,3904,YAPI KREDİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FONU
YJK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.641088,173811443,980485650.63,13784,YAPI KREDİ PORTFÖY ROBOTİK VE YARI İLETKEN TEKNOLOJİLERİ FON SEPETİ FONU
YJY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.966689,1363223211,80384758649.52,9302,YAPI KREDİ PORTFÖY YENİKÖY SERBEST (DÖVİZ) FON
YKS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.359973,2029992913,730742026.64,368,YAPI KREDİ PORTFÖY İSTANBUL SERBEST FON
YKT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,0.883031,36620574553,32337120810.26,85436,YAPI KREDİ PORTFÖY ALTIN FONU
YLC,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.960944,19427010,76949289.48,1352,ATA PORTFÖY TARIM VE GIDA DEĞİŞKEN FON
YLE,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,8.810473,27904120,245848491.79,2240,YAPI KREDİ PORTFÖY BIST SÜRDÜRÜLEBİLİRLİK ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YLO,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.493851,43936793,241382185.09,4962,YAPI KREDİ PORTFÖY ELEKTRİKLİ ARAÇLAR DEĞİŞKEN FON
YLY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.293807,14733606,33796042.04,975,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON)
YMD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.695125,135433835,7813872041.25,1469,YAPI KREDİ PORTFÖY MASLAK SERBEST (DÖVİZ- ABD DOLARI) FON
YMH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.626821,265164055,431374331.36,312,YAPI KREDİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
YNK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,48.641642,416226995,20245964429.53,1175,YAPI KREDİ PORTFÖY NİŞANTAŞI KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON
YOT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,41.05009,54291926,2228688439.36,9831,YAPI KREDİ PORTFÖY BORÇLANMA ARAÇLARI FONU
YOZ,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,50.536904,988460597,49953737947.25,2321,DENİZ PORTFÖY YAKAMOZ SERBEST (DÖVİZ) FON
YP4,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.472501,2460400394,136484564095.57,29350,YAPI KREDİ PORTFÖY FERİKÖY SERBEST (DÖVİZ) FON
YPC,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.756255,9296702,53514186.6,2322,YAPI KREDİ PORTFÖY SÜRDÜRÜLEBİLİRLİK DEĞİŞKEN FON
YPF,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.356756,145009803,1501831194.75,597,YAPI KREDİ PORTFÖY ALFA SERBEST FON
YPK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,14.648479,14436451,211472045,222,YAPI KREDİ PORTFÖY GALATA SERBEST FON
YPL,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,74.072024,182830665,13542637459.51,1553,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON
YPR,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.695131,47195309,80002248.95,311,AZİMUT PORTFÖY YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YPV,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.93945,685343026,5441246948.61,3339,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
